"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Santa Lucía","LCA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.305656686","0.670465974","0.992168483","1.304988973","1.932105802","5.090483341","8.181863954","14.64183577","20.98247346","21.39521236","21.56758295","24.5","27.9","30","31","32.5","34","34.82","36","39.7","42.53093047","46.72907806","50.81524478","","",
"América Latina y el Caribe","LCN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0136518546233144","0.0299228676820297","0.050095002921631","0.109978106662945","0.309551535351447","0.608914642895414","1.22873933742197","2.05177996241735","3.88445540375328","5.63092332270643","8.8525507158455","11.2655071338012","14.3980321275045","16.6160568076105","20.7533781651469","23.7118466918057","26.5140437979054","31.0392955545167","34.7021411941668","39.3384906810595","43.162893355839","46.2373336353434","48.6070157052375","54.6161404800067","57.3546142720724","63.2182251081363","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00857671979327967","0.021244432063003","0.0577223271869809","0.0996904057287206","0.14483387685298","0.236758181931423","0.356628732384674","0.556862347286656","0.788316919831144","1.11849520456798","1.92396086898448","2.10956445292439","2.68628150049411","4.12030349929693","4.74853036757212","6.01321918446634","7.48580306522207","10.712001956305","13.7001616652401","15.0609352443453","18.2496988217964","","",
"Países de ingreso bajo","LIC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00225527653487905","0.0114110998844398","0.0263758848173827","0.0645277830144905","0.0978869978791571","0.137874191127925","0.292827561594798","0.456945649847752","0.674155524234526","0.952728899174596","1.29131622812054","1.79732212995057","2.45206220788099","3.1635194963402","4.2014557921291","4.67945137489939","5.65677153099469","6.9652345248294","8.55998000287138","12.1981380716426","13.0829086296095","16.4386660807803","","",
"Liechtenstein","LIE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","36.51522989","45.11685265","59.47071067","58.80969184","64.00744814","63.37135615","64.21416136","65.08021844","70","75","80","85","89.4077","93.8","95.21","96.6411951","98.09390389","98.1","","",
"Sri Lanka","LKA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.002765448","0.005484436","0.054464499","0.162464548","0.296351104","0.348414425","0.647410011","0.793821864","1.050422706","1.458580228","1.44615998","1.792046794","2.537566129","3.88","5.8","8.78","12","15","18.2854","21.9","25.8","12.1","16.4","34.1133479","","",
"Países de ingreso mediano bajo","LMC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00210079944129146","0.0227080889421556","0.0392965468945236","0.0734830537294242","0.156901443644182","0.277094831226528","0.561030776257058","0.874867745326687","1.59742323132609","2.10174830469281","2.9258240241821","3.68075366175153","4.57021035728655","5.7555329180664","6.757488391832","7.77511016500105","10.7055827686978","12.9036302427903","15.4174259604647","18.0350023594966","22.5593756781634","22.6107350740494","26.070892397598","34.7160738082777","","",
"Ingreso mediano y bajo","LMY","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0136251732059616","0.0382003624318211","0.0783508697279355","0.155691792761076","0.3567350339729","0.717380367135454","1.44176347485665","2.0487392028443","3.44434765907287","4.52271634050432","5.80833147465538","6.89142007871293","8.46645632501705","11.0383826182789","13.65158368017","16.3481181564371","20.0745390688864","22.9064280774455","26.1084401648145","28.9274405214065","32.3764414844782","34.3246548909353","37.1359991005939","43.0069475714749","","",
"Lesotho","LSO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00284594","0.005584433","0.010956533","0.05380446","0.21180607","0.261150063","1.083943137","1.53249659","2.175524339","2.580245484","2.979708187","3.44543126","3.58","3.72","3.86","7","10","15","22","25","27.36","29","","",
"avanzada del dividendo demográfico","LTE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00994991218139694","0.027717005766248","0.0593376886514136","0.14034844838095","0.269219086862987","0.628984990857418","1.26627230648959","2.46939231583335","3.55747178216918","5.90932695274287","8.02143040002656","10.3622113848682","12.276064267482","15.1227721111703","19.9670577926792","25.1970113838955","30.6000245197995","36.0373430789403","40.0504438820558","44.7107617642673","48.3719501812901","50.9167210254677","53.3764299189056","56.7518719524748","59.2428246580459","","",
"Lituania","LTU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.277421291","0.978422157","1.972063745","2.9230547","6.427067495","7.179356994","17.69","25.91","31.23","36.22","43.9","49.9","55.22","59.76","62.12","63.6399774","67.22998933","68.4529","72.13","71.378","74.37664556","77.61525651","79.72258277","",
"Luxemburgo","LUX","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.153198791","0.302155121","0.496486119","1.590941911","5.551653306","7.142704085","11.74555372","17.3879578","22.88732797","36.16342251","39.84","54.55","65.88","70","72.51","78.92","82.23","87.31","90.62","90.02985856","91.94992374","93.7765","94.67","96.38","98.13669867","97.36296032","97.06129871","",
"Letonia","LVA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.812717072","2.053454712","3.315267886","4.387409055","6.319062083","7.219345808","21.94","26.98","38.58","46","53.63","59.17","63.41","66.84","68.42","69.74995456","73.11994377","75.2344","75.83","79.2006","79.84209778","80.114077","83.57717486","",
"Región Administrativa Especial de Macao, China","MAC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.036993376","0.280014086","0.727273598","2.364127672","7.003324245","9.212005085","13.60858974","22.52121677","25.17188016","25.74212398","31.48409738","34.86292717","46.4","47.327","49.24","54","55.198","60.20369672","61.31","65.8","69.78","77.60013186","81.64298546","83.17408907","83.79408961","",
"Isla de San Martín (parte francesa)","MAF","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.003710492","0.005675444","0.021635203","0.142300767","0.175595345","0.693791245","1.371438101","2.373253192","3.353366681","11.60793477","15.08444452","19.77119157","21.5","33.1","41.3","52","46.1074826","55.41605319","56","56.8","57.08","58.27123642","61.76221201","64.80386519","",
"Mónaco","MCO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","42.18486345","46.64614236","48.04711717","49.49116892","52.49019668","55.46482606","61.47603971","64.3776824","67.25","70.1","75","80.3","87","90.7","92.4","93.36330202","95.20817797","97.05297684","","",
"República de Moldova","MDA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000825391","0.003457217","0.004643901","0.028128808","0.260818206","0.600695269","1.282846417","1.487812952","3.787242799","7.407544584","10.62939084","14.63027046","19.62064771","20.45","23.39","27.5","32.3","38","43.37","60","67","69","70.99999911","76.12451989","","",
"Madagascar","MDG","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.003695196","0.014333647","0.062561023","0.168608781","0.196394691","0.222511586","0.339720155","0.423252419","0.525353655","0.567721802","0.607552239","0.65","1.65","1.63","1.7","1.9","2.3","3","3.7","4.17397219","4.713662899","9.8","","",
"Maldivas","MDV","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.22693009","0.309444238","0.569627464","1.119908615","2.203872939","3.617290649","5.347765169","5.97659285","6.588254875","6.869605067","11.03635278","16.3","23.2","24.8","26.53","34","38.9301","44.1","49.28","54.46195515","59.09258997","63.18566588","","",
"Oriente Medio y Norte de África","MEA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00193897795544268","","","","","0.0368782667944599","0.0838967947694028","0.229256657247771","0.490050134832308","0.928125351389022","1.70756804899305","2.0981480517256","3.78026306496698","5.15698288615435","8.43172154175925","9.84171626220008","11.882906532375","15.1290833665244","18.838487750071","21.7389130799282","25.0327265202501","28.0057763097589","31.8011280815123","35.5087288963867","40.4000183021915","47.920107312971","48.4946922582875","56.2157638826321","64.8713179067899","",
"México","MEX","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.005880695","0.01730781","0.028305042","0.043339167","0.10256419","0.20040628","0.62731154","1.265783278","1.857436221","5.081384153","7.038023117","11.9","12.9","14.1","17.21","19.52","20.81","21.71","26.34","31.05","37.17629541","39.75","43.46","44.39","57.43104299","59.540446","63.85224909","65.77263448","",
"Islas Marshall","MHL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.037059432","","","0.966071567","1.534271796","1.706614078","2.335444575","2.569750367","3.599776814","3.878702398","3.795590214","3.95","4.6","5.6","7","10","12.5","14","16.8","19.2824418","29.78777936","38.70116262","","",
" Ingreso mediano","MIC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00605586247919489","0.0138530467344789","0.0396215549407754","0.0842669478133","0.167850822719579","0.385485458905505","0.775109544252955","1.56727124524856","2.2301567759934","3.74799419013528","4.92006059736019","6.31675725715157","7.48357986048692","9.1843130603773","11.9981052678114","14.8424036870038","17.7711007162712","21.7641840823716","24.9155428471963","28.3947442540904","31.3519728563243","35.0434040604764","36.8383056135098","39.9099292387335","46.1180264655656","","",
"Macedonia del Norte","MKD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.04074384","0.075995734","0.503985009","1.002861666","1.49733026","2.485566316","3.468184608","17.33","19.07","24.44","26.45","28.62","36.3","46.04","51.77","51.9","56.7","57.44994731","65.24","68.06","70.3802","72.15681447","74.51682418","79.16775519","",
"Malí","MLI","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.002055228","0.010085919","0.019793888","0.060909873","0.142545755","0.185897413","0.227045578","0.310364443","0.43281964","0.507063136","0.729627281","0.81","1.57","1.8","2","2.2","2.8","3.5","7","10.33","11.11218649","13","","",
"Malta","MLT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.224995699","1.051527475","3.920605132","6.500783995","7.759798038","13.11370871","17.87784832","28.92","31.64","34.62","41.24","40.41","46.9","50.08","58.86","63","68.01982379","68.19987429","68.9138","73.17","75.96","78.0751488","81.01191108","81.40313252","",
"Myanmar","MMR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.000151709","","0.000289277","0.000426494","0.024064149","0.024337392","0.065238856","0.182048331","0.217128445","0.22","0.22","0.25","0.98","4","8","11.52","21.72583401","25.07330424","30.67818311","","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00284163423552243","0.013372909517797","0.0264298787332471","0.0781139920619697","0.166168007264311","0.431233049278274","0.861165423666231","1.15886741827003","2.83364423295548","4.07063631535635","7.49728656473562","8.62479292652281","10.011695235911","11.9792138252992","15.1267797123267","17.8695733625643","20.8490287449385","23.1344719050593","26.4044591915094","29.92718801056","34.9445409684348","43.2279229189708","43.218212176857","51.1623028936968","59.1146716782924","",
"Montenegro","MNE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3500686","27.1","28.9","30.8","32.9","35.1","37.5","35.61154125","56.83878255","60.31","61","68.11958104","69.88164684","71.27233254","71.517253","",
"Mongolia","MNG","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.008811225","0.018160749","0.112742554","0.145810542","0.50847156","1.255652004","1.653238239","2.039572603","","","","","9","9.8","10","10.2","12.49999111","16.4","17.69998424","19.94244743","22.50000413","22.2657705","23.71426517","","",
"Mariana","MNP","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.003042979","0.011842611","0.020197055","0.056250629","0.10959253","0.160031947","0.259612611","0.419538844","0.679447835","0.854357118","0.842954488","0.91","1.56","2.68","4.17","4.3","6","7.29393733","9.236314896","16.93353299","17.52123909","10","","",
"Mauritania","MRT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.004172527","0.040594795","0.118464464","0.192031462","0.261448552","0.363229415","0.424004896","0.481470438","0.669966475","0.979661253","1.433613196","1.87","2.28","4","4.5","5","6.2","10.7","15.19912669","18","20.80096366","","",
"Mauricio","MUS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.183769158","0.475629193","2.565279962","4.652213227","7.281535115","8.780904019","10.25262467","12.1871062","13.68908859","15.17222875","16.7","20.22","21.81","22.51","28.33","34.95","35.42","40.11682514","44.80327537","50.13931848","52.19132594","55.4032403","58.5961697","",
"Malawi","MWI","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.004668518","0.018057365","0.087278755","0.126780945","0.164020725","0.215094727","0.278815116","0.347505335","0.384489334","0.42513749","0.965864737","0.7","1.07","2.26","3.33","4.3506","5.05","5.83","5.3","11.47","13.78216439","","",
"Malasia","MYS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.001047822","0.025538478","0.099607417","0.145673837","0.852044466","2.307393234","6.751770483","12.3055022","21.38473116","26.6959725","32.33820434","34.97115234","42.25226563","48.62917025","51.63798899","55.7","55.8","55.9","56.3","61","65.8","57.05751226","63.66542588","71.06406781","78.78830993","80.14047901","81.20170665","",
"América del Norte","NAC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.742835611324641","1.1046559975739","1.64422227011231","2.16394302736138","4.61650068815039","8.73395407814314","15.4640267065347","20.9714337581609","29.5826213192236","35.8827105582599","43.8841640832073","50.1686287653019","59.058859197879","61.9412897044475","64.875012149211","68.3304403541267","69.2730261939104","74.8221899816302","74.2688086987766","71.9250963998418","72.5489982887815","71.0569584322978","75.5335297673991","72.8493027183661","74.4252310539038","76.1172938341097","86.1149971071056","87.6470502182856","","",
"Namibia","NAM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.006172051","0.009032145","0.058750679","0.286745093","0.336217708","1.644739547","2.416979442","2.633699769","3.359839886","3.804715615","4.010046644","4.398870647","4.835610778","5.329003772","6.5","11.6","12","12.9414","13.9","14.84","25.68785182","31.03334594","51","","",
"Nueva Caledonia","NCL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.005179013","0.252983946","0.989334969","1.936042825","5.688147323","13.93954882","18.23710978","22.38979742","26.40833447","30.29804621","32.35901475","33.51571468","35.05","34.51","33.99","42","50","58","66","70","74.00175279","","82.0058408","","",
"Níger","NER","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.001039305","0.002008766","0.002911503","0.028136022","0.036261294","0.105185431","0.127152469","0.155698704","0.189933734","0.221341351","0.294033977","0.39039062","0.7","0.76","0.83","0.9","1.05","1.15","1.248675689","2.476219975","4.32275803","10.22431156","5.250487687","",
"Nigeria","NGA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00883298","0.017237401","0.025231461","0.041038723","0.064080808","0.08990137","0.320461976","0.558576245","1.286137641","3.549155718","5.545036083","6.77","8","9.3","11.5","13.8","16.1","19.1","21","36","25.67","42","","",
"Nicaragua","NIC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.013166228","0.030046478","0.084093291","0.206216818","0.303808975","0.497901643","0.980216487","1.448799428","1.714729584","1.880412532","2.320664609","2.566351177","2.805573063","3.9","5.3","7.3","10","10.6","13.5","15.5","17.6","19.7042915","24.57183396","27.86304001","","",
"Países Bajos","NLD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.334386942","0.531496128","1.320008028","1.967087737","3.257308831","6.47315766","9.649069145","14.0655114","22.24382769","39.17600725","43.98435137","49.37306211","61.29","64.35","68.52","81","83.7","85.82","87.42","89.63","90.72","91.41999576","92.85999236","93.9564","91.666666","91.72413793","90.4109589","93.19727891","94.71207372","",
"Noruega","NOR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.707299448","1.407395158","2.216365832","2.783990846","4.152450292","6.423220493","18.25031077","20.41788144","22.56011255","40","52","64","72.84","78.13","77.69","81.99","82.55","86.93","90.57","92.08","93.39","93.48998265","94.64997805","95.0534","96.3","96.8103","97.29820367","96.3576013","96.49165799","",
"Nepal","NPL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.000924878","0.004510473","0.021998858","0.064393596","0.146668869","0.204651684","0.240015303","0.31295606","0.382810917","0.449843651","0.826551266","1.141389164","1.41","1.73","1.97","7.93","9","11.1493","13.3","15.44","17.58161801","19.68876384","34","","",
"Nauru","NRU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","2.987155233","","","","","","","","","","54","","","","","","57","","",
"Nueva Zelandia","NZL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.285941241","0.631215367","3.168718848","4.88424078","8.041899368","14.6015244","31.63626081","41.49448266","47.37955654","53.24101529","59.08075328","60.96253987","61.84762781","62.72021237","69","69.76","72.03","79.7","80.46","81.23","81.64447018","82.78","85.5","88.22288882","88.47018635","90.81109307","","",
"Miembros OCDE","OED","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.243954419299118","0.431736198070205","0.66563844132971","0.879744346249717","1.77329859881963","3.34175336550829","6.08267634562863","9.53134840229385","14.2759371617031","20.6380056028164","27.8843173067608","33.4179141511647","41.5437181603267","45.7673275803816","50.6019264464549","54.2170670072705","56.6960308280527","61.9746778150197","64.0294900723923","65.449391474847","67.7367619207762","68.6422017570154","71.0485621519189","72.3613553589163","73.9774338032131","76.4930842796803","80.7107710200076","81.7149077891976","","",
"Omán","OMN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","0.439792805","0.862725306","2.515665987","3.520421417","5.893841521","6.873396039","7.255742945","6.75885217","6.68358142","8.299716673","16.68","20","26.8","35.8278","48","60","66.45","70.22","73.53","76.84539047","80.18563573","","",
"Otros Estados pequeos","OSS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.858818911999171","1.48217118541044","2.53504306780028","3.34782364513731","5.39398312896216","6.64752296615628","8.61500534770544","10.369507366432","12.1798257490964","12.938203246494","14.3337650832693","16.1884856616355","18.8306397970259","20.8552510270317","24.4909812335054","28.1102517412611","31.4428329949069","36.3468113961367","40.1529964232109","43.6449510576009","46.2910498266249","52.8500503628305","","",
"Pakistán","PAK","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000122702","0.00299173","0.027549238","0.043947719","0.055357238","","1.318550779","2.577426737","5.041158126","6.164320985","6.332329098","6.5","6.8","7","7.5","8","9","9.96","10.9","12","14","12.38544676","15.51","","",
"Panamá","PAN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.007636899","0.056123043","0.219998526","0.539065541","2.750648071","3.836864509","6.554796477","7.268399878","8.518077815","9.987424077","11.14086254","11.48400928","17.34956617","22.29","33.82","39.08","40.1","42.7","40.30189522","44.03","44.92","51.20542499","54","57.86509007","","",
"Perú","PER","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.008504578","0.033412305","0.24623258","0.403429701","1.19038044","1.952497608","3.076430611","7.578762957","8.96694917","11.6","14.1","17.1","20.7","25.2","30.57","31.4","34.77","36.01","38.2","39.2","40.2","40.85260091","45.46174069","48.72763146","52.54031157","",
"Filipinas","PHL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.005844253","0.028585702","0.055946029","0.136912963","1.103405994","1.431608803","1.982253196","2.52400566","4.332275746","4.857672267","5.243628452","5.397636329","5.740586325","5.97","6.22","9","25","29","36.2351","48.09902359","49.6","36","55.5","60.05476033","","",
"Palau","PLW","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","20.24393947","21.60152718","26.97033263","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.002067023","0.100588321","0.234958542","0.667113315","0.835249302","0.904103545","1.321656935","1.374404668","1.507912772","1.716190476","1.754487261","1.790559361","1.15","1.61","1.28","2","3.5","5.1","6.5","7.9","9.601538462","11.20919659","","",
"Polonia","POL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.005229468","0.052127181","0.129961704","0.389098144","0.647752333","1.295200255","2.073465474","4.102272002","5.45644373","7.285428708","9.900669707","21.15","24.87","32.53","38.81","44.58","48.6","53.13","58.97","62.32","61.94999897","62.30999727","62.8492","66.6","67.997","73.3007041","75.98536595","77.54173454","",
"previa al dividendo demográfico","PRE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00483364435648313","0.0139198202868933","0.0285299279778606","0.0733202919123171","0.123238183840256","0.187289172714858","0.363513133362393","0.645308110127425","0.988132485382275","1.71864123245818","2.46109717195604","3.31110193860542","3.6706515173782","4.37399199506872","6.11904011626366","7.09793321169638","8.58560482023243","10.3258241794595","12.7661817216898","20.2604592252622","16.5090306983858","24.0610550757402","","",
"Puerto Rico","PRI","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.027254662","0.135102783","0.268160428","1.331822159","2.647646679","5.265682651","10.47464821","15.63003092","17.54764757","19.70702566","22.13073823","23.40005045","25.44241821","27.86","38","41.5","45.3","48","68.9999826","68.99999","","63.47","68.6438072","70.59787359","","",
"Corea, República Popular Democrática de","PRK","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",
"Portugal","PRT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.10023057","0.250426501","0.450161608","0.718905754","1.494334529","2.98087767","4.953001955","9.870446442","14.74233784","16.43046769","18.08713656","19.37","29.67","31.78","34.99","38.01","42.09","44.13","48.27","53.3","55.24999688","60.33999749","62.0956","64.59","68.6329","70.42356709","73.79121395","74.66096828","",
"Paraguay","PRY","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.020359612","0.099576719","0.194904951","0.38165732","0.747630712","1.098793836","1.794969598","2.111942082","3.452438431","7.907007861","7.962073884","11.21","14.27","18.9","19.8","24.76351588","29.34","36.9","43","49.72","53.40412748","61.07575622","64.99354302","",
"Ribera Occidental y Gaza","PSE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","1.111306207","1.836854839","3.100092235","4.130616356","4.400904826","16.005","18.41","21.176","24.358","32.23","37.4","41.08","43.4","46.6","53.67","57.42419241","61.17838483","65.2","64.39999371","",
"Estados pequeos de las Islas del Pacfico","PSS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0217240280060204","0.131170581713898","0.285118104964905","0.612254628935969","0.870726789871123","1.45823070514424","1.86107844630335","3.9938822079756","4.54474215805511","5.16956876405167","5.57615283191759","6.48947051288077","7.38974578592793","8.68941578417109","10.8684669545756","12.9611649582746","17.5998979346836","20.6144847107137","21.861886073389","24.5133142106206","27.6383027360735","30.2360645065719","32.7039634144012","","",
